College_Name,State,Stream,UG_fee,PG_fee,Rating,Academic,Accommodation,Faculty,Infrastructure,Placement,Social_Life
"Rimt College Of Architecture, Fatehgarh Sahib",Punjab,Commerce,654,670,5.6,6,7,6,6.5,3,5
"Post Graduate Government College For Girls, Chandigarh",Punjab,Commerce,654,670,8.1,8.6,8.4,8.9,8.2,6.1,8.5
"Shanti Devi Arya Mahila College, Gurdaspur",Punjab,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Indian Institute Of Management,Punjab,Commerce,654,670,9,8.8,9.1,9.1,8.9,9.1,8.7
Chitkara University,Punjab,Commerce,654,670,8.5,8.4,7.7,8.5,8.9,8.7,8.7
"Guru Kashi University, Bathinda",Punjab,Commerce,654,670,7.5,7.4,7.2,8,7.2,7.2,7.8
"Dav University, Jalandhar",Punjab,Commerce,654,670,7.9,8.4,7,8.4,7,8,8.5
"Goenka College Of Commerce And Business Administration,",West Bengal,Commerce,654,670,7.8,8.9,6.1,8.6,7.5,7.5,8.1
Jd Birla Institute,West Bengal,Commerce,654,670,7.6,8.3,6.1,8.1,7.7,7.6,8
"University Of Calcutta, Kolkata",West Bengal,Commerce,654,670,7.7,8.6,6.9,8.5,7.7,6.5,7.7
St. Xavier'S College,West Bengal,Commerce,654,670,8.3,8.8,7.4,8.4,8.6,7.8,8.8
"Scottish Church College, Kolkata",West Bengal,Commerce,654,670,7.8,8.3,7.8,8.3,8.1,6.3,8.2
"Annex College, Kolkata",West Bengal,Commerce,654,670,7.9,7.7,8.3,8.3,7.8,7.5,8
Indian Institute Of Social Welfare And Business,West Bengal,Commerce,654,670,7.7,8.6,6.5,8.3,6.9,8,8
"Kd College Of Commerce & General Studies,",West Bengal,Commerce,654,670,7.3,8.8,7.8,6.4,8.2,5.3,7
"Asutosh College, Kolkata",West Bengal,Commerce,654,670,7.5,8.3,6.5,8.4,7.7,5.6,8.5
Maulana Azad College,West Bengal,Commerce,654,670,7.8,8.8,7.7,8.4,8.3,5.5,7.9
"Dwijendralal College, Nadia",West Bengal,Commerce,654,670,7.3,8.1,6.9,8.3,7.6,5.1,7.7
Dinabandhu Andrews College,West Bengal,Commerce,654,670,7.2,8.1,6.3,8,7.6,5.3,7.6
"Sivanath Sastri College, Kolkata",West Bengal,Commerce,654,670,7.2,8.3,5.9,8.2,6.6,6.4,7.8
"Amity University, Kolkata",West Bengal,Commerce,654,670,8.2,8.1,7.7,8.4,8.8,7.4,8.5
"Shri Shikshayatan College, Kolkata",West Bengal,Commerce,654,670,8.2,8.6,7.6,8.7,8.5,7.6,8.3
"Adamas University, Kolkata",West Bengal,Commerce,654,670,8.2,8.3,7.5,8.5,9,7.8,7.8
Sister Nivedita University,West Bengal,Commerce,654,670,8.2,8.2,7.6,8.9,7.9,7.8,8.7
"Acharya Jagadish Chandra Bose College, Kolkata",West Bengal,Commerce,654,670,6.4,7.1,5.3,7.6,6.9,4.7,6.7
St. Xavier'S University,West Bengal,Commerce,654,670,8.4,8.7,8,8.3,8.9,7.8,8.4
"Techno India University, Kolkata",West Bengal,Commerce,654,670,8,8.2,7.4,8.2,8.1,7.8,8.4
"City College Of Commerce And Business Administration,",West Bengal,Commerce,654,670,6.9,7.8,5.9,8,7.1,5.6,7.2
"Diamond Harbour Womenâ€™S University, South 24 Parganas",West Bengal,Commerce,654,670,8.1,8.6,8.2,8.2,8,7.5,8.1
"Brainware University, Kolkata",West Bengal,Commerce,654,670,7.9,8.3,7.6,7.9,8.2,7.8,7.3
Seacom Skills University,West Bengal,Commerce,654,670,7.5,8.4,6.4,8.9,7.4,6.7,7.3
The Neotia University,West Bengal,Commerce,654,670,8.2,8.7,7.5,8.5,8.2,7.8,8.6
"Rammohan College, Kolkata",West Bengal,Commerce,654,670,7.4,8,7.3,8.4,7,6.1,7.7
Ias Academy,West Bengal,Commerce,654,670,7.9,8.2,8,8,7.8,7.6,7.8
Durgapur Society Of Management Science,West Bengal,Commerce,654,670,8.7,8.7,7.6,9.5,8.5,8.2,9.5
Institute Of International Trade,West Bengal,Commerce,654,670,7.9,8.2,7.6,7.8,7.8,8,7.8
Kingston Educational Institute,West Bengal,Commerce,654,670,9,8.6,9.5,8.2,8,7.5,8.1
Kalinga Institute Of Industrial Technology,Orissa,Commerce,654,670,8.6,8.4,8.1,8.2,9.2,8.6,9
Xavier University,Orissa,Commerce,654,670,8.2,8.7,7.8,8.4,9.2,6.8,8.4
Institute Of Media Studies,Orissa,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Bjb Autonomous College,Orissa,Commerce,654,670,7.4,8.3,6.8,7.9,7.4,5.9,7.9
Biju Pattnaik College Of Science & Education,Orissa,Commerce,654,670,8,8.5,6.9,8.6,8,7.5,8.4
"Rama Devi Women'S University, Bhubaneswar",Orissa,Commerce,654,670,7.9,8.5,7.3,8.7,8.3,6,8.7
"Maharishi College Of Natural Law, Bhubaneswar",Orissa,Commerce,654,670,7.5,8.6,6.4,8.8,7.8,4.7,8.9
Sri Sri University,Orissa,Commerce,654,670,7.1,7.3,6.7,7,7.3,6.3,8.2
"D.R. Nayapalli College, Bhubaneswar",Orissa,Commerce,654,670,8.3,7.8,8.5,9,7.5,7.5,9.3
Birla Global University,Orissa,Commerce,654,670,8.3,8.8,8.1,7.8,8.8,8.1,8.4
Attitude Business School,Orissa,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
National Institute Of Science And Technology,Orissa,Commerce,654,670,7.9,8.2,7.1,8.1,8.1,7.8,7.9
"Udayanath College Of Science And Technology, Cuttack",Orissa,Commerce,654,670,7.3,8.3,6.9,7.8,8,5.3,7.5
Niis Institute Of Information Science & Management,Orissa,Commerce,654,670,9,9.2,8.7,9.2,9.2,9,8.7
"Dhenkanal Autonomous College, Dhenkanal",Orissa,Commerce,654,670,7.2,8,6.7,7.8,7.4,6.4,6.9
"Asbm University, Bhubaneswar",Orissa,Commerce,654,670,8.1,8.4,8,8.4,8.5,7.3,8.1
Dav School Of Business Management,Orissa,Commerce,654,670,7.8,8.4,7.1,8.6,7.9,6.1,8.5
Indian Institute For Production Management,Orissa,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Mahendra Institute Of Management And Technical Studies,Orissa,Commerce,654,670,7.3,7,7.4,8.2,7,8,8.1
Arya School Of Management And Information Technology,Orissa,Commerce,654,670,3.2,4,4,3,3,1,4
Rj School Of Management Studies,Orissa,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Odm Business School, Bhubaneswar",Orissa,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Centurion University Of Technology And Management, School",Orissa,Commerce,654,670,8,8.8,8.3,7.8,8.8,7.3,7
"Aska Science College, Aska",Orissa,Commerce,654,670,7.9,8.5,7,8.3,8,8,7.3
"Baji Rout Memorial College, Bhubaneswar",Orissa,Commerce,654,670,6.9,8.3,5,8.7,7.3,5,7
"Bapujee College, Bhubaneswar",Orissa,Commerce,654,670,5.3,6,7.4,8.2,6,4,8.1
"Bhadrak Autonomous College, Bhadrak",Orissa,Commerce,972,670,7.7,8.2,7.1,8,8,7,7.9
"Chikiti Mahavidyalaya, Ganjam",Orissa,Commerce,654,670,8.3,8.6,7.8,9,8.4,6.8,9
"Chitalo Mahavidyalaya, Jajapur",Orissa,Commerce,654,670,8.6,9,8.5,8.3,9.3,6.8,9.5
Indian Institute Of Management,Uttarakhand,Commerce,654,670,8.7,8.6,8.7,8.9,8.9,8.5,8.3
Greenway Institute Of Management Studies,Uttarakhand,Commerce,654,670,6.1,7,5.5,6.5,6.5,4,7
Ims Unison University,Uttarakhand,Commerce,654,670,8.2,8.2,8,8.5,8.5,7.5,8.2
Doon Business School,Uttarakhand,Commerce,654,670,7.6,8,7,8.1,7.4,7.4,7.7
University Of Petroleum And Energy Studies,Uttarakhand,Commerce,654,670,8.1,8.1,7.8,7.9,8.6,7.7,8.2
"Institute Of Media Management , Technology &",Uttarakhand,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Uttaranchal Institute Of Management, Dehradun",Uttarakhand,Commerce,654,670,6.8,6.8,5.5,6.8,7.8,5.5,8.3
"Bishamber Sahai Degree College, Roorkee",Uttarakhand,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Dolphin Pg Institute Of Biomedical & Natural,Uttarakhand,Commerce,654,670,7.7,8.4,6.5,7.9,7.8,6.7,8.6
"Doon University, Dehradun",Uttarakhand,Commerce,654,670,7.2,7.3,7,7.3,7.9,6.3,7.6
"Motherhood University, Roorkee",Uttarakhand,Commerce,654,670,8,8.3,7.9,7.6,8,8,8.3
"Uttaranchal University, Dehradun",Uttarakhand,Commerce,654,670,7.5,7.8,6.8,7.7,8.6,6.5,7.5
Graphic Era University,Uttarakhand,Commerce,654,670,8.3,8.2,7.9,8.4,8.6,8.1,8.4
Swami Rama Himalayan University,Uttarakhand,Commerce,654,670,7,7.1,6.6,6.9,7.4,7.1,6.7
Graphic Era Hill University,Uttarakhand,Commerce,654,670,8.1,7.9,7.8,8.1,8.4,7.7,8.4
Shri Guru Ram Rai University,Uttarakhand,Commerce,654,670,7.6,7.8,7.1,7.9,7.9,7.3,7.7
Himgiri Zee University,Uttarakhand,Commerce,654,670,7.9,8.5,5.5,9,8,7.7,8.8
"Tula'S Institute, Dehradun",Uttarakhand,Commerce,654,670,7.8,8,7.2,7.7,8.5,7.4,8.2
College Of Engineering,Uttarakhand,Commerce,654,670,8.3,8.4,8.1,8.1,8.7,7.5,8.8
Institute Of Technology And Management,Uttarakhand,Commerce,654,670,7.4,7.8,7.5,7.8,5.6,8,7.8
Bfit Group Of Institutions,Uttarakhand,Commerce,654,670,7.5,7.7,7.1,7.7,7.6,7.1,8
Graphic Era Hill University Bhimtal Campus,Uttarakhand,Commerce,654,670,8.1,8.2,7.6,7.9,8.8,7.8,8
Phonics Group Of Institutions,Uttarakhand,Commerce,654,670,7.6,7.8,6.8,7.7,7.9,7.4,7.7
Sardar Bhagwan Singh University,Uttarakhand,Commerce,654,670,8.7,8.7,8.3,9.3,9,8.3,8.7
"Maya Group Of Colleges, Dehradun",Uttarakhand,Commerce,654,670,7.3,6.8,7.2,8.3,7.2,6.7,7.3
Amrapali Group Of Institutes,Uttarakhand,Commerce,654,670,7.8,7.8,7.5,8.2,7.5,7.8,8.1
"Dibrugarh University, Dibrugarh",Assam,Commerce,654,670,7.8,7.9,7.7,8,8.4,6.5,8.2
Tezpur University,Assam,Commerce,654,670,8,8.2,8,7.9,8.8,6.7,8.5
Royal Global University,Assam,Commerce,654,670,7.6,7.8,6.6,8,9,6.5,7.7
"Dispur College, Guwahati",Assam,Commerce,654,670,6.1,6.9,4.6,7.4,6.3,4.5,7
"Guwahati College, Guwahati",Assam,Commerce,654,670,6.8,7.1,5.8,7.8,6.6,5.9,7.3
Arya Vidyapeeth College,Assam,Commerce,654,670,7.1,7.7,6.5,8.7,7,5,7.4
Assam Don Bosco University,Assam,Commerce,654,670,7.8,8.3,7.8,8.1,8.8,6.4,7.3
Gauhati University,Assam,Commerce,654,670,8.2,8.4,7.5,8.7,8.4,7.2,8.7
Nerim Group Of Institutions,Assam,Commerce,654,670,7.1,7.7,6.1,7.5,7.8,6.9,6.6
"Lalit Chandra Bharali College, Guwahati",Assam,Commerce,654,670,7.1,7.5,6.8,7.8,8.3,5.2,6.8
"Pragjyotish College, Guwahati",Assam,Commerce,654,670,6.5,7.3,5.8,7.6,7.3,4.3,6.9
Assam Rajiv Gandhi University Of Cooperative Management,Assam,Commerce,654,670,8.4,9,7.5,9,8.5,8,8.5
"Bh College, Barpeta",Assam,Commerce,654,670,7.2,7.7,6.6,8.4,7.9,4.4,7.9
"Bagadhar Barahma Kishan College, Baksa",Assam,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Barpeta Girls College, Barpeta",Assam,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Bhawanipur Hastinapur Bijni College,Assam,Commerce,654,670,9.2,8.2,7.4,8.2,8,7.5,8.1
"Bhola Nath College, Dhubri",Assam,Commerce,654,670,7.3,8.5,6,8,8,5,8.5
"Bihpuria College, Lakhimpur",Assam,Commerce,654,670,7.5,8,7.5,8.7,7.5,6,7
"Bikali College, Goalpara",Assam,Commerce,654,670,7.6,8.5,7.5,8.5,8,7,6
"Biswanath College, Sonitpur",Assam,Commerce,654,670,8.2,9.8,8.3,8.2,8,7.5,8.1
"Bongaigaon College, Bongaigaon",Assam,Commerce,654,670,8.2,8.5,8,8.6,7.8,7.9,8.3
"Cachar College, Silchar",Assam,Commerce,654,670,7.6,8.1,6.8,8.4,7.7,6.7,8.1
"Chaiduar College, Sonitpur",Assam,Commerce,654,670,8,8.3,7.3,8.7,8,7.7,8
Chandra Kamal Bezbaruah College,Assam,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Dakshin Kamrup College, Nalbari",Assam,Commerce,654,670,7,7.8,6.1,7.8,7.4,5.6,7.1
"Darrang College, Tezpur",Assam,Commerce,654,670,7.8,8.6,6.8,8.4,8.1,6.9,8
"Dhemaji Commerce College, Dhemaji",Assam,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Dhing College, Nagaon",Assam,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Dibru College, Dibrugarh",Assam,Commerce,654,670,7.6,8.1,7.2,7.9,7.6,7,7.9
"Digboi College, Dibrugarh",Assam,Commerce,654,670,7.9,8.3,7.4,8.5,7.9,7.2,8.1
"Gaya College, Gaya",Bihar,Commerce,654,670,7.1,7.8,6,7.8,7.7,5.6,7.8
Ram Krishna Dwarika College,Bihar,Commerce,654,670,6.9,7.8,6.1,7.7,7,5.1,7.6
"Magadh Mahila College, Patna",Bihar,Commerce,654,670,7.8,8.5,7.3,9,8,6.1,7.8
Tilka Manjhi Bhagalpur University,Bihar,Commerce,654,670,7.5,7.7,6.8,8.1,7.6,6.4,8.1
Magadh University,Bihar,Commerce,654,670,6,7.1,5,6.9,6.4,4.7,5.8
"Vanijya Mahavidhyalaya, Patna",Bihar,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Patna Women'S College,Bihar,Commerce,654,670,7.8,8.3,7.3,8.2,8.6,6.2,8.1
Ram Lakhan Singh Yadav College,Bihar,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Amity University, Patna",Bihar,Commerce,654,670,7.8,8.5,7.2,7.8,7.7,7.8,7.9
Aryabhatta Knowledge University,Bihar,Commerce,654,670,8,8.7,7.1,8.1,8.3,7.6,8.1
Indian Institute Of Management,Bihar,Commerce,654,670,8.7,8.6,8.5,8.9,8.6,8.9,8.7
"College Of Commerce, Arts & Science, Patna",Bihar,Commerce,654,670,6.9,7.9,4.7,8.1,7.6,5.6,7.3
Patna University,Bihar,Commerce,654,670,7,7.6,6.2,8.2,7.3,5.1,7.4
Catalyst Institute Of Management And Advance Global,Bihar,Commerce,654,670,8.3,8.8,7.7,8.8,8.2,8.7,7.7
Gopal Narayan Singh University,Bihar,Commerce,654,670,8.5,8.6,8.6,8.2,8.9,8.1,8.4
Nalanda Open University,Bihar,Commerce,654,670,7.3,9,5.8,8.3,7.2,5.4,7.8
"St Xavier'S College Of Management And Technology,",Bihar,Commerce,654,670,8.3,8.8,7.6,8.7,8.4,7.4,8.9
"Moti Babu Institute Of Technology- [Mbit], Patna",Bihar,Commerce,654,670,9.5,8.2,7.4,8.2,8,7.5,8.1
"Buddha Institute Of Technology- [Bit], Gaya",Bihar,Commerce,654,670,7.4,7.3,7,8,7,7,8
"B.M.D. College, Vaishali",Bihar,Commerce,654,670,7.6,8.7,8,8.3,6.7,7.3,6.7
Bhuwaneshwari Dayal College,Bihar,Commerce,654,670,7.2,8.2,6.3,8.4,7.6,5.3,7.1
"Daudnagar College, Aurangabad",Bihar,Commerce,654,670,5.4,7,2,9,5,2.5,7
"Forbesganj College, Araria",Bihar,Commerce,654,670,6.8,6.7,6.7,8,7,4.7,7.7
"Gdm College, Harnaut",Bihar,Commerce,654,670,6.7,8,2,7,8,7.5,8.1
"H.D. Jain College, Arrah",Bihar,Commerce,654,670,7,8.1,5.7,7.7,6.7,6.4,7.1
"K.B. Jha College, Katihar",Bihar,Commerce,654,670,7.7,8.8,7,8.8,6.8,6.3,8.3
Kanhai Lal Sahu College,Bihar,Commerce,654,670,6.7,7,6,7.5,7.6,5.8,6.5
Langat Singh College,Bihar,Commerce,654,670,7.5,8,7.1,8.1,7.7,6.7,7.4
"M.V. College, Buxar",Bihar,Commerce,654,670,6.5,6.3,4.8,7.9,6.8,5.5,7.7
Government Jamuna Prasad Verma Post Graduate Arts,Chhattisgarh,Commerce,654,670,5.3,6,3,8,5,3,7
"Mahant Laxminarayan Das College, Raipur",Chhattisgarh,Commerce,654,670,6.6,7,4,7.5,7,7,7
Pt. Ravishankar Shukla University,Chhattisgarh,Commerce,654,670,6.1,7,4.8,6.8,6.8,4.1,6.8
"Mats University, Raipur",Chhattisgarh,Commerce,654,670,7.4,7.4,7,7.8,7.4,7.2,7.4
"Government Mahaprabhu Vallabhacharya Post Graduate College, Mahasamund",Chhattisgarh,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Amity University, Raipur",Chhattisgarh,Commerce,654,670,7.8,7.8,8.3,8,8,6.3,8.2
"Itm University, Raipur",Chhattisgarh,Commerce,654,670,7.4,8,6.4,7,8.3,7.2,7.6
Op Jindal University,Chhattisgarh,Commerce,654,670,8.9,9.1,8.3,9,9.5,8.4,9
"Icfai University, Raipur",Chhattisgarh,Commerce,654,670,8.6,8.6,8.4,8.8,8.8,8.6,8.4
Shri Shankaracharya Institute Of Professional Management And,Chhattisgarh,Commerce,654,670,8,8.3,7.7,8.6,7.8,7.7,7.9
Shri Rawatpura Sarkar University,Chhattisgarh,Commerce,654,670,8.5,9,8,8.5,8.5,8.5,8.5
Maharishi University Of Management And Technology Bilaspur,Chhattisgarh,Commerce,654,670,6.4,7.5,7,6,7.5,5.3,5
Kk Modi University,Chhattisgarh,Commerce,654,670,7.5,8.5,6,8.2,7.5,8,8.1
"Rungta Group Of Institutions Bhilai Campus, Bhilai",Chhattisgarh,Commerce,654,670,8.6,9.1,8.7,7.9,9.2,9.1,7.6
Kruti Institute Of Technology And Engineering,Chhattisgarh,Commerce,654,670,7.9,8.3,7.7,8.3,9.5,6.5,7.3
"Isbm University, Raipur",Chhattisgarh,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Disha College Of Management Studies- [Dcms], Raipur",Chhattisgarh,Commerce,654,670,8,8,8,8.3,8.3,7.3,8
"Rungta Group Of Institutions Raipur Campus, Raipur",Chhattisgarh,Commerce,654,670,8.7,9,8,8,9,9,9
"Mats School Of Business Studies, Raipur",Chhattisgarh,Commerce,654,670,7.3,8.2,5.4,8.2,8.1,7.5,8.1
"Bhilai Mahila Mahavidyalaya, Durg",Chhattisgarh,Commerce,654,670,6.6,6.7,5.3,7.3,7,5.5,7.5
"Christ College, Bastar",Chhattisgarh,Commerce,654,670,7.7,8.2,7.4,9,8,5,9
"D.L.S. P.G. College, Bilaspur",Chhattisgarh,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Durga Mahavidyalaya, Raipur",Chhattisgarh,Commerce,654,670,4.7,5,4,5.3,4.3,3,6.3
"Ghanshyam Singh Arya Kanya Mahavidyalaya, Durg",Chhattisgarh,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Government Db Girl'S Post Graduate College, Raipur",Chhattisgarh,Commerce,654,670,3.9,6,7.4,4,4,2.5,3
"Government Digvijay Autonomous College, Rajnandgaon",Chhattisgarh,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Government Maharishi Valmiki College, Kanker",Chhattisgarh,Commerce,783,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Government Ram Bhajan Rai Nes College, Jashpur",Chhattisgarh,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Government Shahid Kaushal Yadav College, Balod",Chhattisgarh,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Ranchi University, Ranchi",Jharkhand,Commerce,654,670,7.5,7.9,6.8,8,8.3,6.2,7.8
St. Xavier'S College,Jharkhand,Commerce,654,670,8,8.5,7.5,8.3,8.4,6.9,8.2
Ybn University,Jharkhand,Commerce,654,670,8.2,8.5,7.5,8.5,8,8.3,8.4
"Ranchi Women'S College, Ranchi",Jharkhand,Commerce,654,670,7.4,8,7,8.1,7.1,6.9,7.5
"Rkdf University, Ranchi",Jharkhand,Commerce,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Jharkhand Rai University,Jharkhand,Commerce,654,670,7.7,8,7.5,8.8,7.3,6.9,7.8
"Nirmala College, Ranchi",Jharkhand,Commerce,654,670,8.5,9.2,8.1,8.9,8.7,7.3,8.8
Nilamber Pitamber University,Jharkhand,Commerce,654,670,8.5,9,7.7,8.6,8.7,8.3,8.6
Netaji Subhas University,Jharkhand,Commerce,654,670,9,9.5,9.4,8.7,9.2,8.5,8.7
"Sai Nath University, Ranchi",Jharkhand,Commerce,654,670,6.8,7.4,6.7,6.8,6.9,6.9,6.3
Radha Govind University,Jharkhand,Commerce,654,670,8.6,8.9,8,8.7,8.9,8.4,8.5
"Arka Jain University, Jamshedpur",Jharkhand,Commerce,654,670,8.1,8.1,7.7,8.1,8,7.5,9
"Amity University, Ranchi",Jharkhand,Commerce,654,670,7.8,8.2,7.5,8.5,7.2,7,8.2
Usha Martin University,Jharkhand,Commerce,654,670,7.6,8.5,6.5,8.8,6.8,7.9,7.1
Doranda College,Jharkhand,Commerce,745,670,6.3,6.8,5.3,7.3,6.7,5,6.5
"Icfai University, Ranchi",Jharkhand,Commerce,654,670,7.2,7.8,6.1,8.6,6.4,6.7,7.4
