College_Name,State,Stream,UG_fee,PG_fee,Rating,Academic,Accommodation,Faculty,Infrastructure,Placement,Social_Life
"Loyola College, Chennai",Tamil Nadu,Science,654,670,8.6,8.7,8.2,8.3,8.9,8.4,8.8
Madras Christian College,Tamil Nadu,Science,654,670,8.6,8.5,7.9,8.6,8.7,8.4,9.2
"Presidency College, Chennai",Tamil Nadu,Science,654,930,8.2,8.8,7.3,8.9,8.1,7.6,8.6
"Stella Maris College, Chennai",Tamil Nadu,Science,654,670,8.2,8.8,7.5,8.6,8.4,7.6,8.5
"Psg College Of Arts And Science, Coimbatore",Tamil Nadu,Science,654,670,8.3,8.5,7.9,8.2,8.5,8.2,8.7
"Psgr Krishnammal College For Women, Coimbatore",Tamil Nadu,Science,654,670,8.8,9.1,8.3,8.6,8.9,8.7,9
"Ethiraj College For Women, Chennai",Tamil Nadu,Science,654,670,8.1,8.5,7.3,8.2,7.9,7.9,8.6
"Scott Christian College, Nagercoil",Tamil Nadu,Science,654,670,8.4,8.3,8,8.7,8.8,7.9,8.4
Women'S Christian College,Tamil Nadu,Science,654,670,8.7,9,7.9,8.8,9.1,8.5,8.9
"Government Arts College (Autonomous), Coimbatore",Tamil Nadu,Science,654,935,7.7,8.8,6.7,8.5,7.4,6.3,8.6
"Thiagarajar College, Madurai",Tamil Nadu,Science,654,670,7.5,7.9,7.1,8,7.1,7.2,7.9
"St. Joseph'S College, Tiruchirappalli",Tamil Nadu,Science,654,670,8.6,9.1,7.9,8.7,9.1,8,8.8
"Queen Mary'S College, Chennai",Tamil Nadu,Science,622,670,7.6,7.9,6.9,8.3,6.8,7.6,8.2
Bishop Heber College,Tamil Nadu,Science,654,670,8.3,8.5,7.8,8.2,8.9,8.1,8.4
Ayya Nadar Janaki Ammal College,Tamil Nadu,Science,654,670,8,8.5,7.7,8.4,8.5,6.8,7.8
"Kongunadu Arts And Science College, Coimbatore",Tamil Nadu,Science,654,670,7.3,8,6.7,8.3,7.3,6.3,7
"M.O.P. Vaishnav College For Women, Chennai",Tamil Nadu,Science,654,670,8.5,8.7,8.1,8.7,8.4,8.3,9
"Cms College Of Science And Commerce, Coimbatore",Tamil Nadu,Science,654,670,8.2,8.3,7.4,8.1,8.5,8,8.7
"Sri Krishna Arts And Science College, Coimbatore",Tamil Nadu,Science,654,670,8.5,8.6,7.8,8.6,8.9,8.7,8.5
Jamal Mohamed College,Tamil Nadu,Science,654,670,8.5,8.8,8.1,8.5,8.6,8.4,8.6
Sri Ramakrishna Mission Vidyalaya College Of Arts,Tamil Nadu,Science,654,670,8.6,8.8,7.7,8.9,9,8.1,8.9
"Sri Ramakrishna College Of Arts And Science,",Tamil Nadu,Science,654,670,8.2,8.2,7.3,8.7,7.7,8.2,8.8
Virudhunagar Hindu Nadar'S Senthikumara Nadar College,Tamil Nadu,Science,879,670,8.5,9,8.3,8.4,8.8,7.9,8.6
Madras School Of Social Work,Tamil Nadu,Science,654,670,8.1,9,8.2,8.2,6.7,8,8.2
Dr. N.G.P. Arts And Science College,Tamil Nadu,Science,654,670,7.6,7.8,7.1,7.5,8.4,7.7,7
"Guru Nanak College, Chennai",Tamil Nadu,Science,654,670,7.9,8.2,7.1,8,8.4,7.3,8.5
"Vellalar College For Women, Erode",Tamil Nadu,Science,654,670,8.1,8.5,7.6,8.3,8.5,7.7,8.1
"St. Xavier'S College (Autonomous), Palayamkottai",Tamil Nadu,Science,654,670,8.4,8.3,8,8.7,8.6,7.7,8.8
"V. O. Chidambaram College, Thoothukkudi",Tamil Nadu,Science,654,670,7.3,8.3,7.3,7,7.6,5.6,7.7
"Lady Doak College, Madurai",Tamil Nadu,Science,654,670,8.4,9.1,7.2,8.7,8.6,8.4,8.2
"Fergusson College, Pune",Maharashtra,Science,654,670,8.1,8.5,7.3,8.2,8.5,7.1,8.7
"St. Xavier'S College, Mumbai",Maharashtra,Science,654,670,8.2,8.7,7.3,8.3,8.8,7.6,8.7
D.G. Ruparel College Of Arts Science And,Maharashtra,Science,654,670,7.9,8.3,7.5,8.1,8.6,6.8,8.2
"Mithibai College Of Arts, Mumbai",Maharashtra,Science,654,670,8.5,8.5,8.3,8.4,8.9,7.6,9
"Ramnarain Ruia Autonomous College, Mumbai",Maharashtra,Science,654,670,7.9,8.4,7,8,8.4,6.6,8.9
B.K Birla College Of Arts Science &,Maharashtra,Science,654,670,7.6,8,6.5,8.1,8.1,6.6,8
Jai Hind College,Maharashtra,Science,654,670,8.5,8.5,8.3,8.5,8.4,7.8,9.2
Kishinchand Chellaram College,Maharashtra,Science,654,670,8.3,8.6,7.9,8.5,8.4,7.4,8.7
Rajiv Gandhi Institute Of Information Technology And,Maharashtra,Science,654,670,8.3,8.6,7.4,9.6,8.1,7.4,8.8
"Sophia College For Women, Mumbai",Maharashtra,Science,654,670,8.6,9.1,8.4,9.1,9.5,6.6,9
Iit Bombay,Maharashtra,Science,654,670,8.9,9.3,7.9,8.7,8.9,9.1,9.2
Institute Of Chemical Technology,Maharashtra,Science,654,670,8.7,9.1,8.1,8.9,8.7,8.4,9.1
Savitribai Phule Pune University,Maharashtra,Science,654,670,7.6,8.1,7.1,7.9,7.9,6.8,7.5
Dr Dy Patil Vidyapeeth,Maharashtra,Science,654,670,8.4,8.9,8.4,8.4,8.6,7.3,9
"Dy Patil University, Navi Mumbai",Maharashtra,Science,654,670,7.5,7.3,7.1,7.7,7.5,7.4,7.8
"Narsee Monjee College Of Commerce And Economics,",Maharashtra,Science,654,670,8.3,8.7,7.5,8.4,8.5,7.8,8.6
Sp Jain Institute Of Management And Research,Maharashtra,Science,654,670,8.7,9,8.3,9,8.8,9,8.1
Mahatma Phule Krishi Vidyapeeth,Maharashtra,Science,654,670,8.3,8.1,8,8.6,8.7,7.9,8.4
"Jamnalal Bajaj Institute Of Management Studies -[Jbims],",Maharashtra,Science,654,670,8.8,9.1,8.6,9.1,8.7,9.2,8.3
"Ra Podar College Of Commerce And Economics,",Maharashtra,Science,500,670,7.7,8.8,6.8,8.1,7.4,7.1,8.2
"Government Dental College & Hospital, Aurangabad",Maharashtra,Science,654,670,7.4,9,5,8.3,6,8.3,7.7
Armed Forces Medical College,Maharashtra,Science,654,670,9.7,9.4,9.7,9.7,9.6,9.9,9.9
Narsee Monjee Institute Of Management Studies,Maharashtra,Science,654,670,8.1,8.4,7.6,8.5,8.1,7.9,8.2
Ils Law College,Maharashtra,Science,654,670,7.3,8,5.6,7.7,7.7,6.6,8
Visvesvaraya National Institute Of Technology,Maharashtra,Science,654,670,8.1,8.3,7.5,8,8.4,7.7,8.7
Grant Medical College And Sir J. J.,Maharashtra,Science,654,670,8.8,8.5,8.2,8.4,9.1,9.1,9.7
Seth Gs Medical College,Maharashtra,Science,654,670,8,8.8,6.7,7.6,8,8.2,8.4
Central Institute Of Fisheries Education,Maharashtra,Science,654,670,8.9,9,9.7,8.5,9.7,8.2,8.4
St Andrew'S College Of Arts Science And,Maharashtra,Science,654,670,8.2,8.4,7.2,8.3,8.6,7.6,8.8
Modern College Of Arts Science And Commerce,Maharashtra,Science,654,670,7.5,8,6.6,8.3,7.3,6.9,7.6
Indian Institute Of Technology,Uttar Pradesh,Science,654,670,8.9,9.1,8.4,8.7,9.3,8.9,9.1
Sanjay Gandhi Postgraduate Institute Of Medical Sciences,Uttar Pradesh,Science,654,670,7.5,7,6.2,8.2,8.2,7.8,7.8
Banaras Hindu University,Uttar Pradesh,Science,654,670,8.3,8.7,8.1,8.4,8.8,7.2,8.6
King George'S Medical University,Uttar Pradesh,Science,654,670,8.9,9.3,8.2,9.1,9.4,9.1,8.4
Indian Institute Of Technology,Uttar Pradesh,Science,654,670,8.5,8.5,8.2,8.1,7.6,9.1,9.2
Indian Veterinary Research Institute,Uttar Pradesh,Science,654,670,8.9,8.4,9.4,8.7,9.3,8.7,8.8
Aligarh Muslim University,Uttar Pradesh,Science,654,670,8.3,8.8,7.9,8.5,8.8,7.2,8.6
"Faculty Of Law, Banaras Hindu University, Varanasi",Uttar Pradesh,Science,654,670,7.3,8.7,7.7,8.7,7.2,5,6.6
Institute Of Medical Sciences,Uttar Pradesh,Science,654,670,8.6,9.2,7.5,8.9,8.2,9.2,8.4
"Amity University, Noida",Uttar Pradesh,Science,654,670,8.2,8,7.9,8.1,8.9,7.6,8.7
Mnnit Allahabad,Uttar Pradesh,Science,654,670,8,8.4,7.3,7.8,7.1,8.9,8.2
"Amity University, Lucknow",Uttar Pradesh,Science,654,670,8.1,8,7.6,8.1,8.8,7.1,8.8
"Lloyd Law College, Greater Noida",Uttar Pradesh,Science,654,670,7.5,8.5,7.2,7.8,7.8,7.1,6.8
Chaudhary Charan Singh University,Uttar Pradesh,Science,654,670,6.4,6.6,6.1,7.3,6.6,4.9,6.6
"National Post Graduate College, Lucknow",Uttar Pradesh,Science,654,670,7.6,8.6,7.4,8.5,7.6,6.8,6.7
Ims Design And Innovation Academy,Uttar Pradesh,Science,654,670,8.6,8.5,8,9,9,8,9
Jaypee Institute Of Information Technology University,Uttar Pradesh,Science,654,670,7.8,7.8,7.7,7.3,8.2,7.8,7.7
Indian Institute Of Information Technology,Uttar Pradesh,Science,654,670,8.3,8.4,7.4,7.6,9,9.2,8.1
Sam Higginbottom University Of Agriculture Technology And,Uttar Pradesh,Science,654,670,7.2,7.6,6.6,7.5,7.5,6,7.9
"Dayalbagh Educational Institute Faculty Of Engineering, Agra",Uttar Pradesh,Science,654,670,8,8.3,7.1,8.5,8.1,8.2,8
Ewing Christian College,Uttar Pradesh,Science,654,670,7,8.2,5.7,7.9,7.5,5.1,7.8
"Chm Institute Of Hotel And Business Management,",Uttar Pradesh,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Teerthanker Mahaveer University,Uttar Pradesh,Science,654,670,8.1,8.3,7.6,8.2,8.7,7.3,8.3
"Presidency College Of Education And Technology, Meerut",Uttar Pradesh,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Mewar Institute Of Management, Ghaziabad",Uttar Pradesh,Science,654,670,7.9,8.3,6.6,8.7,7.9,8.3,7.7
Rajiv Academy For Technology And Management,Uttar Pradesh,Science,654,670,8.6,9.4,8.1,9,8.1,8.5,8.5
Mangalayatan University,Uttar Pradesh,Science,654,670,7.9,7.8,7.8,8.2,8.4,7.1,8.1
Institute Of Technology And Science,Uttar Pradesh,Science,654,670,8.2,8.6,7.5,8.3,8.6,7.9,8.1
Indian Institute Of Sugarcane Research,Uttar Pradesh,Science,654,670,8.7,8,9,9,8,9,9
Dav College,Uttar Pradesh,Science,654,670,6.7,7.5,5.6,7.3,7,5.8,7.1
"St Stephen'S College, New Delhi",Delhi Ncr,Science,654,670,8.7,9.2,7.6,9.1,8.6,8.6,9.1
"Hindu College, New Delhi",Delhi Ncr,Science,654,670,8.4,8.8,7.9,8.7,8.5,7.6,9
Lady Shri Ram College For Women,Delhi Ncr,Science,654,670,8.5,8.8,7.9,8.6,8.6,8,8.9
"Miranda House, New Delhi",Delhi Ncr,Science,654,670,8.6,9.1,8.5,8.5,9.3,7.1,8.9
Hansraj College,Delhi Ncr,Science,654,670,8.4,8.7,7.9,8.7,8.5,7.8,8.9
Kirori Mal College,Delhi Ncr,Science,654,670,8.2,8.7,7.6,8.6,7.9,7.3,8.9
"Ramjas College, New Delhi",Delhi Ncr,Science,654,670,7.9,8.4,7.1,8.4,7.9,7,8.5
"Sri Venkateswara College, New Delhi",Delhi Ncr,Science,654,670,8.3,8.7,7.8,8.5,8.2,7.9,8.8
Atma Ram Sanatan Dharma College,Delhi Ncr,Science,654,670,7.8,8.4,6.7,8.4,8,6.8,8.7
"Deen Dayal Upadhyaya College, New Delhi",Delhi Ncr,Science,654,670,7.9,8.4,7.4,8.3,8.4,6.5,8.2
Dyal Singh College,Delhi Ncr,Science,654,670,7.7,8.2,6.9,8.1,7.7,7.1,8.3
"Lady Irwin College, New Delhi",Delhi Ncr,Science,654,670,8.2,9,6.9,8.9,8.7,6.8,9
"Gargi College, New Delhi",Delhi Ncr,Science,654,670,8.2,8.5,7.2,8.6,8,7.8,9
Jesus And Mary College,Delhi Ncr,Science,654,670,7.9,8.6,6.9,8.1,8.5,7.1,8.4
Sri Guru Tegh Bahadur Khalsa College,Delhi Ncr,Science,654,670,7.8,8.2,7.2,8.2,8.1,6.8,8.3
Shaheed Rajguru College Of Applied Sciences For,Delhi Ncr,Science,654,670,7.9,8.3,7.3,8.3,8.8,6.5,8.1
"Jamia Millia Islamia University-[Jmi], New Delhi",Delhi Ncr,Science,654,670,8,8.4,7.6,8.3,8.4,7.2,8.2
Acharya Narendra Dev College,Delhi Ncr,Science,654,670,7.8,8.9,6.5,8.7,7.3,7.1,8.1
Daulat Ram College,Delhi Ncr,Science,654,670,7.9,8.4,7.4,8.5,7.5,7.2,8.4
"Maitreyi College, New Delhi",Delhi Ncr,Science,654,670,7.8,8.3,6.8,8.3,8,6.8,8.3
Shyam Lal College,Delhi Ncr,Science,654,670,7.3,8.1,6.2,8,7.5,6.1,7.9
Kamala Nehru College,Delhi Ncr,Science,654,670,8.1,8.7,7.6,8.8,7.3,7.2,8.7
Indraprastha College For Women,Delhi Ncr,Science,654,670,8,8.8,7.6,8.2,8.8,7.1,7.5
Maharaja Agrasen College,Delhi Ncr,Science,654,670,7.7,8.2,6.7,8.1,8.7,6.5,7.9
"Shivaji College, New Delhi",Delhi Ncr,Science,654,670,7.8,8.2,6.8,8.3,8.1,6.8,8.3
Shaheed Sukhdev College Of Business Studies,Delhi Ncr,Science,654,670,8.6,9.1,7.6,9,8.3,8.8,8.6
"Keshav Mahavidyalaya, New Delhi",Delhi Ncr,Science,654,670,8.1,8.6,7.4,8.7,8.8,7,8
"Sri Guru Gobind Singh College Of Commerce,",Delhi Ncr,Science,654,670,8.2,8.7,7.5,8.4,8.7,7.6,8.5
"Kalindi College, New Delhi",Delhi Ncr,Science,654,670,7.4,8.6,6.4,8.4,7,6.3,7.8
"Ramanujan College, New Delhi",Delhi Ncr,Science,654,670,7.9,8.6,6.5,8.4,8.3,7.2,8.3
Andhra Loyola College,Andhra Pradesh,Science,654,670,8,8.5,7.4,8.5,8.6,7,8.2
"Silver Jubilee Government Degree College, Kurnool",Andhra Pradesh,Science,654,670,7.7,8.3,6.1,9,7.7,7.1,7.9
Acharya Ng Ranga Agricultural University,Andhra Pradesh,Science,654,670,8.4,8.8,8.1,9.4,8.2,7,8.6
Sri Venkateswara Institute Of Medical Sciences,Andhra Pradesh,Science,654,670,7.8,8.2,7.9,8.1,7.5,7.5,7.5
K L University,Andhra Pradesh,Science,654,670,8.3,8.5,7.6,8.3,8.8,8.3,8.2
"Andhra University, College Of Engineering",Andhra Pradesh,Science,654,670,7.7,8.2,6.9,7.8,8,7.2,7.9
Pes Institute Of Medical Sciences And Research,Andhra Pradesh,Science,654,670,7.9,8.3,6.5,8.4,8.4,7.6,8.3
Sri Venkateswara University,Andhra Pradesh,Science,654,670,8.1,7.9,8.3,8.2,7.9,7.7,8.4
"Vignanâ€™S Foundation For Science, Technology, And Research,",Andhra Pradesh,Science,654,670,8.2,8.2,8.4,8.5,8.2,7.7,8.4
Shri Vishnu College Of Pharmacy,Andhra Pradesh,Science,654,670,8,8.1,8,8.1,8.4,7.7,7.8
"Jntua College Of Engineering, Ananthapur",Andhra Pradesh,Science,654,670,7,7.1,7.3,6.7,7.5,6.3,7.3
Sagi Ramakrishnam Raju Engineering College,Andhra Pradesh,Science,654,670,8.2,8.5,7.5,8.4,8.3,8.2,8.3
"Chalapathi Institute Of Pharmaceutical Sciences, Guntur",Andhra Pradesh,Science,654,670,8.1,8.7,8,8.3,8.8,7.9,7.1
Acharya Nagarjuna University,Andhra Pradesh,Science,654,670,7.3,7.7,7,7.2,8,5.7,8.2
Sri Venkateswara Veterinary University,Andhra Pradesh,Science,654,670,8.2,8.7,8,8.5,7.8,7.8,8.4
"Tsr And Tbk Degree And Pg College,",Andhra Pradesh,Science,654,670,7.7,8.3,6,8.8,8,6.8,8.5
"Dr. Lankapalli Bullayya College, Visakhapatnam",Andhra Pradesh,Science,654,670,8.2,8.7,7.5,8.6,9,6.8,8.3
"Krea University, Sri City",Andhra Pradesh,Science,654,670,8.6,8.2,8.6,8.7,8.6,8.8,8.8
Jawaharlal Nehru Technological University,Andhra Pradesh,Science,654,670,7.4,7.7,6.8,7.1,7.7,7.1,7.8
Pvkn Govt Degree College,Andhra Pradesh,Science,654,670,8.9,9.7,7.7,9,8.7,8.3,9.7
Indian Institute Of Technology,Andhra Pradesh,Science,654,670,8.6,9,8.1,8.8,8.7,8.2,8.9
Centurion University Of Technology And Management,Andhra Pradesh,Science,654,670,7.8,8,7.2,8.3,7.6,7.4,8.3
Bapatla Engineering College,Andhra Pradesh,Science,654,670,7.5,7.8,7.3,7.7,8.2,6.5,7.7
National Institute Of Technology,Andhra Pradesh,Science,654,670,7.2,7.9,6.6,7.5,6.9,6.9,7.2
"Rajiv Gandhi University Of Knowledge Technologies -[Rgukt],",Andhra Pradesh,Science,654,670,8.2,8.4,7.6,8.1,8.9,7.7,8.5
Indian Institute Of Information Technology Design And,Andhra Pradesh,Science,654,670,7.4,7.9,7.6,8,6.7,7.2,7.2
Rajeev Gandhi Memorial College Of Engineering And,Andhra Pradesh,Science,654,670,7.4,7.8,7.2,7.6,8,6.2,7.4
Vit University,Andhra Pradesh,Science,654,670,8.2,8.3,7.9,8.3,8.1,8.4,8.1
"Srm University, Amaravathi",Andhra Pradesh,Science,654,670,8.7,8.7,8.1,9.2,9.2,8.4,8.4
Mount Carmel College,Karnataka,Science,654,670,8.3,8.3,7.8,8.2,8.3,7.9,9.1
"Christ University, Bangalore",Karnataka,Science,654,670,8.3,8.5,7.4,8.2,8.9,8.1,8.8
St Joseph'S College,Karnataka,Science,654,670,8.1,8.4,7.3,8.4,8.3,7.6,8.6
Kristu Jayanti College,Karnataka,Science,654,670,8.4,8.9,7.7,8.4,8.9,8.1,8.5
"St. Aloysius College, Mangalore",Karnataka,Science,654,670,7.9,8.4,7.1,8.1,8.3,7.1,8.6
The Oxford College Of Science,Karnataka,Science,654,670,7.1,7.8,6.4,7.7,7.4,6.2,7.2
Jyoti Nivas College,Karnataka,Science,654,670,7.8,8.2,7.4,8.3,7.7,7,8.4
"Nmkrv College For Women, Bangalore",Karnataka,Science,654,670,7.9,7.9,7.3,8.4,8.1,6.9,8.7
Indian Institute Of Management,Karnataka,Science,654,670,9.1,9,9,9.1,9.2,9.2,8.9
National Law School Of India University,Karnataka,Science,654,670,8.8,9.1,8.6,9.3,8.1,9.1,8.8
Kasturba Medical College,Karnataka,Science,654,670,9,9,8.1,9,9.5,8.9,9.3
Welcomgroup Graduate School Of Hotel Administration,Karnataka,Science,654,670,8.8,8.7,8.3,8.6,8.7,9.1,9.3
Manipal College Of Dental Sciences,Karnataka,Science,654,670,8.7,9,7.2,9.1,9.4,8.2,9.3
Manipal Academy Of Higher Education,Karnataka,Science,654,670,8.4,8.5,8.2,8.6,8.8,7.8,8.4
National Institute Of Technology,Karnataka,Science,654,670,8.4,8.7,7.2,8.2,8.4,8.9,8.9
Kasturba Medical College,Karnataka,Science,654,670,8.5,9.2,8.2,9.1,8.1,8.2,8.3
"Ramaiah Medical College, Bangalore",Karnataka,Science,654,670,8.8,9.3,7.9,9.4,9.3,8.6,8.1
"Jss Academy Of Higher Education & Research,",Karnataka,Science,654,670,8.2,8.3,7.5,8.6,8.5,8,8
Bangalore Medical College And Research Institute,Karnataka,Science,654,670,8.4,8.6,7.7,8.2,7.9,9.3,8.5
Army Institute Of Fashion And Design,Karnataka,Science,654,670,9,9.2,9.2,8.7,8.6,9,9
"Jd Institute Of Fashion Technology, Bangalore",Karnataka,Science,654,670,8.2,8.7,5.5,9.6,7.7,7.7,9.8
Ks Hegde Medical Academy,Karnataka,Science,654,670,8.6,9,8.4,9.6,8.4,8.2,8.2
T. A. Pai Management Institute,Karnataka,Science,654,670,8.5,8.5,8.4,8.8,8.6,8.7,7.8
"University College Of Law Bangalore University, Bangalore",Karnataka,Science,654,670,7.6,8.5,6,8.5,7.5,8,7
Belagavi Institute Of Medical Sciences,Karnataka,Science,654,670,8.6,9.1,8,9,7.4,9.8,8
"College Of Dental Sciences, Davanagere",Karnataka,Science,654,670,8.3,9.2,7,8.8,8.4,8.4,7.8
"Alliance University, Bangalore",Karnataka,Science,654,670,8,8.2,7.2,8.2,8.8,7.6,8
Ramaiah Institute Of Technology,Karnataka,Science,654,670,8.4,8.5,7.8,8.3,8.7,8.3,8.6
International Institute Of Information Technology,Karnataka,Science,654,670,8.7,9.2,8.5,9.1,8.8,8.9,7.6
Bms College Of Engineering,Karnataka,Science,654,670,8.2,8.4,8,8,8,8.3,8.7
"Nizam College, Hyderabad",Telangana,Science,654,670,8.2,8.3,7.5,8.6,8.3,7.6,8.7
"Loyola Academy Degree And Pg College, Secunderabad",Telangana,Science,654,670,8.1,8.5,7.2,8.4,8.5,7.7,8.4
"St Ann'S College For Women, Hyderabad",Telangana,Science,654,670,8.1,8.6,6.9,8.7,8.5,7.7,8.4
"St Joseph'S Degree And Pg College, Hyderabad",Telangana,Science,654,670,7.8,8.2,6.4,8.4,7.5,8,8.1
"St Francis College For Women, Hyderabad",Telangana,Science,654,670,8.5,8.9,7.2,8.5,8.9,8.6,9
Indian Institute Of Technology,Telangana,Science,654,670,8.5,8.7,8,8.7,8.5,8.3,8.6
University Of Hyderabad,Telangana,Science,654,670,8.4,8.7,7.6,8.5,9,7.5,8.8
National Institute Of Pharmaceutical Education And Research,Telangana,Science,654,670,8.4,8.6,8,8.7,8,8.4,8.4
National Institute Of Technology,Telangana,Science,654,670,8.4,8.6,7.9,8.2,8.5,8.6,8.4
Icfai Foundation For Higher Education,Telangana,Science,654,670,8.2,8.3,7.5,8.1,8.6,7.8,8.9
International Institute Of Information Technology,Telangana,Science,654,670,8.3,9,8.2,8.5,7.8,9.2,6.9
Jawaharlal Nehru Technological University,Telangana,Science,654,670,8,8.3,7.7,7.8,8.3,7.6,8.3
Icfai Business School,Telangana,Science,654,670,8.2,8.2,8,8.1,8.5,7.8,8.7
Kasturba Gandhi Degree And Pg College For,Telangana,Science,654,670,8,8.1,7,8.3,8.6,7.1,8.8
Narsee Monjee Institute Of Management Studies,Telangana,Science,654,670,8.8,8.9,8.4,9.2,8.9,8.5,8.9
A.V. College Of Arts Science And Commerce,Telangana,Science,654,670,8,8.1,6.3,8.1,8.7,7.8,8.9
Osmania University College For Women,Telangana,Science,654,670,8.2,8,8.4,8.7,8.5,6.5,9
Indian Institute Of Management And Commerce,Telangana,Science,654,670,7.7,8.3,5.3,8.6,7.5,8.1,8.3
Osmania University,Telangana,Science,654,670,7.9,8.3,7.5,8,8,7.7,7.9
Kakatiya University,Telangana,Science,654,670,7.2,7.4,6.8,7.6,7.2,6.8,7.4
Directorate Of Sorghum Research,Telangana,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Siva Sivani Institute Of Management,Telangana,Science,654,670,7.4,7.6,7.2,7.6,7.3,7.3,7.5
"Anurag University, Hyderabad",Telangana,Science,654,670,8.3,8.5,7.5,8.2,8.9,8,8.4
