College_Name,State,Stream,UG_fee,PG_fee,Rating,Academic,Accommodation,Faculty,Infrastructure,Placement,Social_Life
Centre For Cellular And Molecular Biology,Telangana,Science,654,670,8.4,8.2,7.4,8.7,8,8.2,8.3
Dr. B.R. Ambedkar Open University,Telangana,Science,654,670,6.7,7.3,5.6,7.8,7.2,5.5,6.8
K L University,Telangana,Science,654,670,7.9,7.9,7.4,8.1,8.2,7.6,8.1
"Gandhi Medical College, Secunderabad",Telangana,Science,654,670,7.3,7.9,7.6,7.7,7,6.9,6.7
Maulana Azad National Urdu University,Telangana,Science,654,670,7.8,7,8.3,8.1,8.6,7.1,7.9
Sarojini Naidu Vanita Mahavidyalaya,Telangana,Science,654,670,9.4,9.8,9.8,8.5,9.5,9,9.5
Raja Bahadur Venkat Rama Reddy Women'S College,Telangana,Science,654,670,8.2,7.8,7.6,8.6,8.3,7.9,8.7
"Ips Academy, Indore",Madhya Pradesh,Science,654,670,7.6,7.7,7.1,7.5,8,7.2,7.8
Indian Institute Of Technology,Madhya Pradesh,Science,654,670,8,8.4,7.6,8.1,7.7,7.8,8.4
School Of Planning And Architecture,Madhya Pradesh,Science,654,670,7.5,8.4,7.7,8.1,7.7,5.7,7.4
National Law Institute University,Madhya Pradesh,Science,654,670,8.4,8.6,7.9,7.9,9.1,8.5,8.4
Maulana Azad National Institute Of Technology,Madhya Pradesh,Science,654,670,7.8,7.8,7.5,7.5,7.6,8.1,8.5
Indian Institute Of Forest Management,Madhya Pradesh,Science,654,670,9,9,9.1,9,9.3,8.5,9.1
Atal Bihari Vajpayee Indian Institute Of Information,Madhya Pradesh,Science,654,670,7.6,7.5,7,7.1,8.2,7.7,8
Rabindranath Tagore University,Madhya Pradesh,Science,654,670,7.7,8,7.4,7.8,8.6,6.4,7.8
"Rajeev Gandhi College, Bhopal",Madhya Pradesh,Science,654,670,6.7,7,5.9,7.3,7.1,5.6,7.2
Jawaharlal Nehru Krishi Vishwa Vidyalaya,Madhya Pradesh,Science,654,670,7.9,8.2,7.5,8.7,7.7,7,8.4
Prestige Institute Of Management,Madhya Pradesh,Science,654,670,8.4,9.1,6.8,9,8.2,8.7,8.3
Islamia Karimia College,Madhya Pradesh,Science,654,670,5.9,6,5.5,8,5.5,4.5,6
Shri Vaishnav Institute Of Management,Madhya Pradesh,Science,654,670,8.1,8.6,7.1,8.7,8,7.5,8.6
Institute For Excellence In Higher Education,Madhya Pradesh,Science,654,670,7.2,7.9,6.5,7.9,7,6.7,7.4
"M.B. Khalsa College, Indore",Madhya Pradesh,Science,654,670,6.6,6.7,5.2,7.8,7.1,5.7,7
"Amity University, Gwalior",Madhya Pradesh,Science,654,670,8.6,8.8,8.5,8.4,9.3,8,8.3
Government M L B Girls Pg College,Madhya Pradesh,Science,654,670,6.9,7.1,6.5,7.4,6.5,5.8,7.8
"Devi Ahilya Vishwavidyalaya, Indore",Madhya Pradesh,Science,654,670,7.5,8,6.5,7.8,7.5,7,7.9
"Government Maharani Laxmi Bai Girls Pg College,",Madhya Pradesh,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Altius Institute Of Universal Studies, Indore",Madhya Pradesh,Science,654,670,9,9,8,8.2,8,7.5,8.1
Regional Institute Of Education,Madhya Pradesh,Science,654,670,8.6,9,8.3,8.5,8.9,8.4,8.2
Barkatullah University,Madhya Pradesh,Science,654,670,6.9,7.3,6.1,7.4,6.9,6,7.5
Indira Gandhi National Tribal University,Madhya Pradesh,Science,654,670,7.5,7.5,7.3,8.4,7.9,5.9,7.9
Rajmata Vijayaraje Scindia Krishi Vishwa Vidyalaya,Madhya Pradesh,Science,654,670,8.2,9,7,8.5,8,8,8.6
Atal Bihari Vajpayee Hindi Vishwavidyalaya,Madhya Pradesh,Science,654,670,7.7,8.3,6.3,8.7,7.3,7.8,7.9
Awadhesh Pratap Singh University,Madhya Pradesh,Science,654,670,7.1,7.9,6.5,8.1,7.2,5.3,7.3
"Career College, Bhopal",Madhya Pradesh,Science,654,670,8.3,8.4,7.6,8.7,8.3,8.4,8.3
Madhya Pradesh Bhoj (Open) University,Madhya Pradesh,Science,654,670,7.8,8.6,7.4,8.7,7.5,7.6,7.2
Bonnie Foi College,Madhya Pradesh,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Vit Bhopal University, Bhopal",Madhya Pradesh,Science,654,670,7.9,8.6,7.7,8.4,7.1,8.1,7.4
"Trivandrum University College, Thiruvananthapuram",Kerala,Science,654,670,8.5,9.2,8,8.6,9,7.5,8.6
"Mar Ivanios College, Thiruvananthapuram",Kerala,Science,654,670,8.3,8.7,8.1,8.7,8.8,6.6,9
Sacred Heart College,Kerala,Science,654,670,8.5,8.9,7.5,8.6,8.8,8,9.1
Rajagiri College Of Social Sciences,Kerala,Science,654,670,8.5,8.8,8.5,8.8,8.5,8,8.1
"Government College For Women, Thiruvananthapuram",Kerala,Science,654,670,8.2,9,6.8,8.8,9,7.1,8.6
"St Thomas' College, Thrissur",Kerala,Science,654,670,7.4,8,7,8.1,7,6.6,7.9
"St. Albert'S College, Ernakulam",Kerala,Science,654,670,7.1,7.9,6.4,7.7,7,6.5,6.9
St. Berchmans College,Kerala,Science,654,670,8.4,8.6,8.2,8.6,8.6,7.7,8.5
"St Teresa'S College (Autonomous), Ernakulam",Kerala,Science,654,670,8.4,8.9,7.4,9,8.2,7.7,9.3
"Mahatma Gandhi College, Trivandrum",Kerala,Science,654,670,8.1,8.7,7.5,8.6,8.8,5.9,8.9
"Government Arts College, Thiruvananthapuram",Kerala,Science,654,670,7.8,9.3,6.3,9,8,6.5,7.5
"Farook College, Kozhikode",Kerala,Science,654,670,8.1,8.7,8.1,8.5,8.5,5.8,9
"Newman College, Thodupuzha",Kerala,Science,654,670,7.2,8.4,5.1,7.8,8,6.6,7
T.K.M. College Of Arts And Science,Kerala,Science,654,670,8,8.1,7.5,8.1,8.3,7.5,8.6
"St Joseph'S College Devagiri, Calicut",Kerala,Science,654,670,8.4,8.8,7.7,8.7,8.7,7.4,9
"Fatima Mata National College, Kollam",Kerala,Science,654,670,8.2,8.7,6.3,8.7,9.3,6.9,9.3
"Christ College Irinjalakuda, Thrissur",Kerala,Science,654,670,8,8.3,7.7,8.2,8.4,7.2,8.3
"Mar Thoma College, Tiruvalla",Kerala,Science,654,670,7.2,7.6,6.7,8.3,7.4,5.2,7.7
"Nirmalagiri College, Kannur",Kerala,Science,654,670,8,9.3,7.3,8.1,9,6.7,7.8
National Institute Of Technology,Kerala,Science,654,670,8.1,8.4,7.9,7.7,8,8.1,8.2
Indian Institute Of Space Science And Technology,Kerala,Science,654,670,8.1,8.9,7.8,8.5,8.6,7.7,7.2
Mahatma Gandhi University,Kerala,Science,654,670,7.7,8,7.5,8,8,6.2,8.2
Calicut University,Kerala,Science,654,670,7,7.5,6.2,7.5,7.4,5.4,7.9
"Oriental School Of Hotel Management Lakkidi, Wayanad",Kerala,Science,654,670,7.5,8.3,7,7.6,7.1,8.1,6.7
"Bishop Vayalil Memorial Holy Cross College, Kottayam",Kerala,Science,654,670,7.6,8.3,6.6,9,7.7,7.3,6.7
"St. Mary'S College Sulthan Bathery, Sulthan Batheri",Kerala,Science,654,670,6.8,7.8,6.9,6.8,7.5,3.8,7.8
"Government College, Kasaragod",Kerala,Science,654,670,8.2,8.3,7.4,9.1,8.7,6.6,9
"Cochin University Of Science And Technology, School",Kerala,Science,654,670,8.3,8.5,7.8,8.3,8.2,8.2,8.7
Scms School Of Technology And Management,Kerala,Science,654,670,7.8,7.9,7.7,8.4,7.5,8.3,7.2
Kerala Veterinary And Animal Sciences University,Kerala,Science,654,670,8.1,8.7,7,8.4,8,8.2,8
Birla Institute Of Technology And Science,Rajasthan,Science,654,670,8.9,8.8,8.2,8.8,9,9,9.3
National Law University,Rajasthan,Science,654,670,8.4,8.8,8.1,7.5,8.6,8.8,8.5
College Of Veterinary And Animal Sciences,Rajasthan,Science,654,670,7.8,8.4,7.5,7.7,8.2,7.8,7.3
"Institute Of Hotel Management, Jodhpur, Jodhpur",Rajasthan,Science,654,670,8,8,7.6,8,8.2,8.1,8
"Banasthali Vidyapith, Jaipur",Rajasthan,Science,654,670,8.5,8.8,8.2,8.9,8.6,7.9,8.8
Indian Institute Of Technology,Rajasthan,Science,654,670,8.2,8,7.9,8.2,8.2,8,8.7
All India Institute Of Medical Sciences,Rajasthan,Science,654,670,8,8.3,7.9,8.4,8.8,7.7,7.1
Malaviya National Institute Of Technology,Rajasthan,Science,654,670,8.2,8.2,7.4,8,8.7,8.2,8.5
Madhav University,Rajasthan,Science,654,670,7.8,7.9,7.5,8.2,7.9,7.3,7.8
"St Xaviers College, Jaipur",Rajasthan,Science,654,670,7.6,8.2,7.1,8.3,7.8,6,8.4
"Dr Sn Medical College & Hospital, Jodhpur",Rajasthan,Science,654,670,7.9,8.1,6.8,8.5,8,7.8,7.9
Janardan Rai Nagar Rajasthan Vidyapeeth University,Rajasthan,Science,654,670,7.8,8.3,7.5,8.3,7.9,7.3,7.5
"Amity University, Jaipur",Rajasthan,Science,654,670,8,7.8,7.6,7.8,8.9,7.4,8.7
"Poddar Group Of Institutions, Jaipur",Rajasthan,Science,654,670,7.7,8.3,7.1,8.6,7.4,6.9,8
"Lucky Institute Of Professional Studies, Jodhpur",Rajasthan,Science,654,670,7.7,7.8,8,8.3,7.7,6,8.2
Jai Narain Vyas University,Rajasthan,Science,480,420,6.2,6.9,5.2,7.1,6.4,4.9,6.4
Mahatma Jyoti Rao Phoole University,Rajasthan,Science,654,670,6.8,6.9,6.2,7.4,7.7,6.4,6.4
"Lachoo Memorial College Science And Technology, Jodhpur",Rajasthan,Science,654,670,6.5,7.4,5.5,6.8,7.1,4.7,7.3
Birla Institute Of Technology,Rajasthan,Science,654,670,7.2,8.1,5.4,8.1,6.9,7.8,7.1
Career Point University,Rajasthan,Science,654,670,8.3,8.4,7.9,8.4,8.4,7.6,8.9
"Iihmr University, Jaipur",Rajasthan,Science,654,670,8.5,8.6,8.1,8.5,8.8,8.5,8.2
"Spc Education Center, Jaipur",Rajasthan,Science,654,670,10,8.2,7.4,8.2,8,7.5,8.1
College Of Veterinary And Animal Sciences,Rajasthan,Science,654,670,8.8,9,8,9,8.5,8.5,9.5
"St Wilfreds College For Girls, Jaipur",Rajasthan,Science,654,670,7.5,8.4,6.5,8.3,7.4,6.7,7.5
Mewar University,Rajasthan,Science,654,670,8,7.9,7.1,8.1,8.8,7.3,8.6
"Jaipur National University, School Of Business &",Rajasthan,Science,654,670,8.1,8.4,8,9,7.4,7.6,8.3
"Swami Keshwanand Rajasthan Agricultural University, Bikaner",Rajasthan,Science,654,670,8.1,8.4,7.6,8.5,7.6,7.7,8.5
"Alankar P.G. Girls College, Jaipur",Rajasthan,Science,654,670,9,9,9,9,9,9,9
University Of Rajasthan,Rajasthan,Science,654,670,7.6,8.1,7.1,8.1,7.9,6.5,7.8
Mehr Chand Mahajan Dayanand Anglo Vedic College,Haryana,Science,654,670,8.2,8.4,8,8.5,8.2,7.6,8.4
"Post Graduate Government College, Chandigarh",Haryana,Science,654,670,7.7,8.4,7.2,8.4,7.5,6.5,7.9
"Government Home Science College, Chandigarh",Haryana,Science,654,670,9.1,8.7,9.3,9.3,8.7,8.7,9.7
Goswami Ganesh Dutt Sanatan Dharama College,Haryana,Science,654,670,8.1,8.6,7.6,8.5,8.1,7.1,8.8
Post Graduate Institute Of Medical Education &,Haryana,Science,654,670,8,8.3,6.8,8.8,8.2,8,8
Panjab University,Haryana,Science,654,670,7.7,8.2,7.7,8,7.7,6.5,8.2
National Dairy Research Institute,Haryana,Science,654,670,9,8.8,8.7,9.1,9.4,9.1,8.9
Maharshi Dayanand University,Haryana,Science,654,670,7.8,8,7.7,8,8.4,6.6,8
Government Medical College And Hospital,Haryana,Science,654,670,7.9,8.7,7,8.5,8.2,6.9,8.3
National Institute Of Technology,Haryana,Science,654,670,8.2,8,7.4,8.1,8.2,8.6,8.6
Pt Bhagwat Dayal Sharma Post Graduate Institute,Haryana,Science,654,670,7.5,8.4,7.5,8.1,7.5,7.6,6.1
Chandigarh University,Haryana,Science,654,670,8.6,8.6,8.2,8.4,9,8.6,8.8
"Chitkara School Of Hospitality -[Csh], Chandigarh",Haryana,Science,654,670,8.4,8.7,7,9,8.3,8.7,8.5
"University Institute Of Tourism And Hospitality Management,",Haryana,Science,654,670,9.6,9.8,9.4,9.8,9.6,9.6,9.6
Punjab Engineering College University Of Technology,Haryana,Science,654,670,8,7.9,7.3,7.6,7.7,8.4,9
Apeejay Stya University,Haryana,Science,654,670,7.9,8.2,7.5,7.9,7.5,7.7,8.3
"University School Of Business, Chandigarh University",Haryana,Science,654,670,9.1,9.1,8.8,9.1,9.2,9.3,8.9
Kurukshetra University,Haryana,Science,654,670,7.5,8.1,7,8,7.7,6.5,7.7
"Arya Post Graduate College, Panipat",Haryana,Science,654,670,7.8,8.4,6.8,8.8,8,6.3,8.6
National Institute Of Food Technology Entrepreneurship And,Haryana,Science,654,670,8.1,8.5,7.1,6.9,9.4,8.5,7.9
Guru Jambheshwar University Of Science And Technology,Haryana,Science,654,670,7.7,7.7,7.3,7.5,8.9,6.5,8
"J.C. Bose University Of Science And Technology,",Haryana,Science,654,670,7.3,7.7,6.5,7.4,6.6,7.7,7.6
Maharishi Markandeshwar,Haryana,Science,654,670,7.5,7.6,7.2,7.7,8.3,6.8,7.6
Dav College,Haryana,Science,654,670,8,8.4,7.4,8.3,8,6.8,8.8
"Morph Academy, Chandigarh",Haryana,Science,654,670,8.3,9,6,9,8.5,8.5,9
Manav Rachna International Institute Of Research And,Haryana,Science,654,670,7.2,7.1,6.7,6.5,8.4,6.5,7.8
"Srm University Delhi Ncr, Sonepat",Haryana,Science,654,670,7.8,8,7.5,7.9,8.1,7.6,7.9
"Ashoka University, Sonepat",Haryana,Science,654,670,8.6,8.6,8.6,8.9,8.7,8.3,8.5
Mm Institute Of Hotel Management And Catering,Haryana,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
"Gurugram University, Gurgaon",Haryana,Science,654,670,8.2,8.6,7.4,8.4,8.6,8,8.1
Pd Patel Institute Of Applied Sciences,Gujarat,Science,654,670,8.3,8,7,9,8,7.5,8.1
"St Xavier'S College, Ahmedabad",Gujarat,Science,654,670,8.1,8.4,7.4,8.6,8.3,7.3,8.7
Indian Institute Of Technology,Gujarat,Science,654,670,8.4,8.3,8.4,8.8,9.1,7.2,8.8
National Institute Of Pharmaceutical Education And Research,Gujarat,Science,654,670,7.5,7.7,6.7,7.7,8,7.3,7.8
"Gls Institute Of Computer Application, Ahmedabad",Gujarat,Science,654,670,8.1,8.5,7.4,8.4,8.4,7.7,8
"Institute Of Pharmacy, Nirma University, Ahmedabad",Gujarat,Science,654,670,8.4,8.8,7.8,8.3,9,7.7,8.5
B. J. Medical College,Gujarat,Science,654,670,8.6,9,8.3,8.5,8.1,9.3,8.3
Maharaja Sayajirao University Of Baroda,Gujarat,Science,654,670,7.9,8.3,7,8.4,8,7.2,8.4
Sardar Vallabhbhai National Institute Of Technology,Gujarat,Science,654,670,8,7.9,7.8,7.6,8.2,7.9,8.4
"Smt. Nhl Municipal Medical College, Ahmedabad",Gujarat,Science,654,670,7.7,8.4,7.4,8.2,6.3,8.4,7.4
"Junagadh Agricultural University, Junagadh",Gujarat,Science,654,670,7.9,8,7.9,7.7,8.2,6.9,8.6
Pramukhswami Medical College,Gujarat,Science,654,670,8,8.7,6.2,8.8,8.3,8,8
Smt. B.K. Shah Medical Institute And Research,Gujarat,Science,654,670,7.1,7.7,6,7.8,5.7,7.8,7.7
Lj Institute Of Computer Application,Gujarat,Science,654,670,7,8,5.3,7.7,7.3,6.7,7
Swami Vivekanand College Of Computer Science,Gujarat,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Dr Babasaheb Ambedkar Open University,Gujarat,Science,654,670,7.7,8.5,5.5,8.5,8,7.5,8.1
"Christ College, Rajkot",Gujarat,Science,654,670,8.2,8.6,7.4,9.2,9,6.6,8.2
"Ahmedabad University, Ahmedabad",Gujarat,Science,654,670,8.6,9,7.6,8.9,9.2,8,9
Navrachana University,Gujarat,Science,654,670,7.7,7.7,7.4,8.2,8,7.2,7.8
Dhirubhai Ambani Institute Of Information And Communication,Gujarat,Science,654,670,8.7,8.8,8,8.4,8.7,9.2,8.8
Lm College Of Pharmacy,Gujarat,Science,654,670,7.4,8,6.4,8.2,7.2,7.2,7.2
"Faculty Of Technology And Engineering, Maharaja Sayajirao",Gujarat,Science,654,670,8.1,8.4,6.6,8.5,8,8.3,8.8
Anand Agricultural University,Gujarat,Science,654,670,8.3,9,7.8,8.4,9.1,7.7,7.9
Sardar Patel University,Gujarat,Science,654,670,7.8,8.6,7,8.5,7.7,7.3,7.8
Sardarkrushinagar Dantiwada Agricultural University,Gujarat,Science,654,670,8.3,8.3,8.3,8.6,8.1,8.1,8.5
Gujarat Arts And Science College,Gujarat,Science,654,670,7.5,8.3,6.4,7.4,8.6,6.1,7.9
"Navsari Agricultural University, Navsari",Gujarat,Science,654,670,8,8.3,7.4,8.4,7.8,7.8,8.2
Times Business School,Gujarat,Science,654,670,8.1,8,7,8.5,8,8,9
"Cu Shah Science College, Ahmedabad",Gujarat,Science,654,670,7,8.3,5.4,8.5,6.5,6.8,6.5
Nirma University,Gujarat,Science,654,670,8.4,8.6,8,8.4,9.1,8.1,8.2
Mehr Chand Mahajan Dayanand Anglo Vedic College,Punjab,Science,654,670,8.2,8.4,8,8.5,8.2,7.6,8.4
"Post Graduate Government College, Chandigarh",Punjab,Science,654,670,7.7,8.4,7.2,8.4,7.5,6.5,7.9
"Government Home Science College, Chandigarh",Punjab,Science,654,670,9.1,8.7,9.3,9.3,8.7,8.7,9.7
Goswami Ganesh Dutt Sanatan Dharama College,Punjab,Science,654,670,8.1,8.6,7.6,8.5,8.1,7.1,8.8
Post Graduate Institute Of Medical Education &,Punjab,Science,654,670,8,8.3,6.8,8.8,8.2,8,8
Panjab University,Punjab,Science,654,670,7.7,8.2,7.7,8,7.7,6.5,8.2
National Institute Of Pharmaceutical Education And Research,Punjab,Science,654,670,9.2,9.1,9.4,9.1,9.9,8.5,9.4
Punjab Agricultural University,Punjab,Science,654,670,7.8,8.5,7.5,8.1,8.5,6,8.1
Thapar Institute Of Engineering And Technology,Punjab,Science,654,670,8.3,8,8.1,7.7,8.9,8.2,8.8
Indian Institute Of Technology,Punjab,Science,654,670,8.5,8.5,8.1,8.2,9.1,8.4,8.9
Government Medical College And Hospital,Punjab,Science,654,670,7.9,8.7,7,8.5,8.2,6.9,8.3
Kamla Nehru College For Women,Punjab,Science,654,670,7.9,8.5,8,8.2,8.3,5.8,8.8
"Government Medical College / Rajindra Hospital-[Gmcp], Patiala",Punjab,Science,654,670,7.5,7.3,7.3,8.3,6.5,7.8,7.5
Chandigarh University,Punjab,Science,654,670,8.6,8.6,8.2,8.4,9,8.6,8.8
"Chitkara School Of Hospitality -[Csh], Chandigarh",Punjab,Science,654,670,8.4,8.7,7,9,8.3,8.7,8.5
"University Institute Of Tourism And Hospitality Management,",Punjab,Science,654,670,9.6,9.8,9.4,9.8,9.6,9.6,9.6
Punjab Engineering College University Of Technology,Punjab,Science,654,670,8,7.9,7.3,7.6,7.7,8.4,9
Northern India Institute Of Fashion Technology,Punjab,Science,654,670,7.6,7.2,7.3,8.1,7.5,7.8,7.9
"University School Of Business, Chandigarh University",Punjab,Science,654,670,9.1,9.1,8.8,9.1,9.2,9.3,8.9
"Ludhiana College Of Engineering And Technology, Ludhiana",Punjab,Science,654,670,6.7,7,6.8,7.5,6.8,5.1,7.2
Punjab Institute Of Management And Technology,Punjab,Science,654,670,8.9,9.4,8.4,9.4,8.8,8.6,8.6
I.K. Gujral Punjab Technical University,Punjab,Science,654,670,8.1,8,7.4,8.7,8.3,7.7,8.7
"Khalsa College, Amritsar",Punjab,Science,654,670,7.9,8.3,7.7,7.9,8.3,6.5,8.4
"Bbk Dav College For Women, Amritsar",Punjab,Science,654,670,8.8,9,8.5,9.5,8.2,7.8,9.5
"Oxl School Of Multimedia, Jalandhar",Punjab,Science,654,670,7.9,8.2,7.4,8.2,8,7.5,8.1
Dr Br Ambedkar National Institute Of Technology,Punjab,Science,654,670,7.9,8,7.7,7.6,8,8,8.3
"Doaba College, Jalandhar",Punjab,Science,654,670,8.7,9.1,8.4,9.4,8.6,8.1,8.5
Sant Longowal Institute Of Engineering And Technology,Punjab,Science,654,670,7.6,7.7,7.1,7.5,8.4,6.5,8.1
Dav College,Punjab,Science,654,670,8,8.4,7.4,8.3,8,6.8,8.8
St. Xavier'S College,West Bengal,Science,654,670,8.3,8.8,7.4,8.4,8.6,7.8,8.8
Ramakrishna Mission Vivekananda Centenary College Rahara,West Bengal,Science,654,670,8,9.3,6.9,8.9,8.5,6.4,7.7
"Ramakrishna Mission Vidyamandira, Howrah",West Bengal,Science,654,670,8.8,9.3,8.6,9.4,8.9,7.8,8.6
Ramakrishna Mission Residential College,West Bengal,Science,654,670,8.3,8.9,8.1,9,8.4,6.7,8.4
Lady Brabourne College,West Bengal,Science,654,670,7.6,8.9,7,8.3,7.9,6.3,7
"Bethune College, Kolkata",West Bengal,Science,654,670,8,9.1,7.3,8.8,7.9,6.8,8.1
"Scottish Church College, Kolkata",West Bengal,Science,654,670,7.8,8.3,7.8,8.3,8.1,6.3,8.2
"Loreto College, Kolkata",West Bengal,Science,654,670,8.3,9.3,6.8,9.3,8.1,7.6,8.6
Indian Institute Of Technology,West Bengal,Science,654,670,8.5,8.8,7.2,8.2,8.9,8.8,9
Jadavpur University,West Bengal,Science,654,670,8.4,9,7.6,8.5,8.1,8.4,9
Indian Institute Of Engineering Science And Technology,West Bengal,Science,654,670,8,8.3,7.7,7.9,7.9,7.5,8.4
"University Of Calcutta, Kolkata",West Bengal,Science,654,670,7.7,8.6,6.9,8.5,7.7,6.5,7.7
"Presidency University, Kolkata",West Bengal,Science,654,670,8.1,8.8,7.3,8.6,8.8,6.5,8.3
"Nshm Knowledge Campus, Durgapur",West Bengal,Science,654,670,8.3,8.5,8.1,8.6,8.6,7.7,8.5
National Institute Of Technology,West Bengal,Science,654,670,7.7,8,6.8,7.8,7.5,7.8,8.4
Institute Of Post Graduate Medical Education And,West Bengal,Science,654,670,8,8.7,7.4,7.9,8.3,8.5,7.2
Guru Nanak Institute Of Hotel Management,West Bengal,Science,654,670,8,8.3,7.3,8,8.2,8.4,7.9
"Nshm Knowledge Campus, Kolkata",West Bengal,Science,654,670,7.8,8,6.8,8.1,8.2,7.7,8
Jd Birla Institute,West Bengal,Science,654,670,7.6,8.3,6.1,8.1,7.7,7.6,8
"Annex College, Kolkata",West Bengal,Science,654,670,7.9,7.7,8.3,8.3,7.8,7.5,8
Institute Of Management Study,West Bengal,Science,654,670,7.3,7.8,6.4,7.7,7.6,7.3,6.8
